,ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
209069,A-209071,MapQuest,201.0,2,2016-09-22 07:58:00,2016-09-22 08:27:45,41.872105,-71.055435,,,0.0,Accident on MA-24 Northbound after MA-140.,,MA-24 N,R,East Taunton,Bristol,MA,02718,US,US/Eastern,KTAN,2016-09-22 07:52:00,57.9,,90.0,30.18,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1402470,A-1402501,MapQuest,201.0,3,2019-01-14 09:34:56,2019-01-14 10:04:25,33.931068,-118.279572,,,0.460000008345,Exit ramp from I-105 Westbound at Exit 7A to I-110 Northbound lane blocked due to accident.,,Olive St,R,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,2019-01-14 09:53:00,53.1,,86.0,30.0,10.0,ENE,9.2,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
1037807,A-1037833,MapQuest,201.0,3,2019-07-17 11:14:10,2019-07-17 12:01:22,39.92197,-75.190681,,,1.20000004768,Exit ramp from I-76 Southbound at Exits 347A 347B to W Passyunk Ave Eastbound lane blocked due to accident.,,PA-291,R,Philadelphia,Philadelphia,PA,19145,US,US/Eastern,KPHL,2019-07-17 10:54:00,88.0,88.0,63.0,29.96,10.0,WSW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
354566,A-354569,MapQuest,201.0,2,2017-02-22 13:14:16,2017-02-22 13:42:50,28.45274,-80.954742,,,0.01,Right lane blocked due to accident on FL-528 Martin Anderson Beachline Expy Westbound before Exit 31.,,Martin Anderson Beachline Expy,R,Christmas,Orange,FL,32709,US,US/Eastern,KTIX,2017-02-22 12:47:00,66.2,,94.0,29.78,2.0,South,17.3,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2635425,A-2635469,Bing,,2,2017-03-16 14:23:23,2017-03-16 20:23:23,32.81268,-97.20838,32.80286,-97.21216,0.713,At TX-10/TX-183/TX-121/Exit 24 - Accident.,,Loop 820 S,R,Hurst,Tarrant,TX,76053,US,US/Central,KFWD,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1074739,A-1074765,MapQuest,201.0,3,2019-08-07 14:44:45,2019-08-07 15:28:59,41.823475,-71.419296,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exit 21 Service Road 7.,,Aborn St,R,Providence,Providence,RI,02903,US,US/Eastern,KPVD,2019-08-07 14:51:00,84.0,84.0,67.0,29.77,10.0,SSW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2065982,A-2066022,MapQuest,201.0,2,2018-02-08 08:38:30,2018-02-08 09:08:16,29.733391,-95.309067,,,0.0,Accident on Polk St at Supply Row.,6704.0,Polk St,R,Houston,Harris,TX,77011-4512,US,US/Central,KMCJ,2018-02-08 08:35:00,41.0,36.4,76.0,30.42,10.0,North,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
72731,A-72733,MapQuest,201.0,3,2016-11-16 20:43:12,2016-11-16 21:27:49,34.087238,-117.662674,,,0.01,Slow lane blocked due to accident on I-10 Eastbound after Exit 50 Mountain Ave.,,I-10 W,R,Ontario,San Bernardino,CA,91762,US,US/Pacific,KONT,2016-11-16 20:53:00,57.0,,83.0,29.86,10.0,West,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1380833,A-1380864,MapQuest,201.0,2,2019-01-03 05:46:30,2019-01-03 06:16:06,39.292126,-76.553108,,,0.0,Shoulder closed due to accident on I-895 Harbor Tunnel Thwy Southbound at MD-150 Lombard St.,,E Lombard St,R,Baltimore,Baltimore City,MD,21205,US,US/Eastern,KDMH,2019-01-03 05:54:00,46.0,,73.0,29.93,,North,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1094883,A-1094909,MapQuest,201.0,3,2019-08-16 18:32:56,2019-08-16 19:17:31,33.798729,-117.896973,,,0.0,Slow lane blocked due to accident on I-5 Northbound at Katella Ave.,,I-5 N,R,Anaheim,Orange,CA,92802,US,US/Pacific,KFUL,2019-08-16 18:53:00,72.0,72.0,61.0,29.76,10.0,S,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1447459,A-1447490,MapQuest,201.0,2,2018-12-05 06:58:30,2018-12-05 07:27:42,33.436131,-111.889519,,,1.57000005245,Entry ramp to AZ-101-LOOP Westbound at Exit 9 from AZ-202-LOOP Northbound restrictions on entry ramp due to accident.,,Price Fwy N,R,Mesa,Maricopa,AZ,85201,US,US/Mountain,KFFZ,2018-12-05 06:54:00,53.1,,32.0,29.94,10.0,NE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3099195,A-3099355,Bing,,2,2019-10-30 06:04:00,2019-10-30 09:00:00,40.76062,-111.89108,40.76057,-111.89097,0.007,At UA-89/S State St - Accident. Lane closed.,,W 400 S,R,Salt Lake City,Salt Lake,UT,84111,US,US/Mountain,KSLC,2019-10-30 05:54:00,16.0,16.0,62.0,26.06,10.0,WSW,3.0,0.0,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night
1236555,A-1236584,MapQuest,201.0,2,2019-04-16 06:47:50,2019-04-16 08:16:00,25.58177,-80.365807,,,0.0,Left lane blocked due to accident on FL-821 Florida's Tpke Northbound after US-1 Dixie Hwy.,,Florida's Tpke N,R,Miami,Miami-Dade,FL,33189,US,US/Eastern,KHST,2019-04-16 06:56:00,68.0,68.0,79.0,30.07,10.0,NNW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
1752860,A-1752894,MapQuest,245.0,2,2018-07-04 05:42:09,2018-07-04 06:11:44,35.145733,-89.914505,,,0.0,Two lanes blocked due to accident on Sam Cooper Blvd Westbound near Exit 9 Perkins Rd.,,Sam Cooper Blvd W,R,Memphis,Shelby,TN,38122,US,US/Central,KMEM,2018-07-04 05:54:00,78.1,,81.0,30.11,10.0,East,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2440461,A-2440502,MapQuest,201.0,2,2017-08-14 14:24:50,2017-08-14 14:54:35,40.01825,-75.240166,,,0.0,Accident on PA-23 Conshohocken State Rd at Rock Hill Rd.,798.0,Conshohocken State Rd,L,Bala Cynwyd,Montgomery,PA,19004-2529,US,US/Eastern,KLOM,2017-08-14 14:15:00,77.0,,61.0,30.02,10.0,South,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3023326,A-3023486,Bing,,2,2019-12-23 12:05:08,2019-12-23 12:34:23,47.62327,-122.35543,47.62327,-122.35543,0.0,At Republican St - Accident. Left lane blocked.,72.0, Republican St,L,Seattle,King,WA,98109-4526,US,US/Pacific,KBFI,2019-12-23 11:53:00,44.0,40.0,82.0,30.0,10.0,S,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
984440,A-984466,MapQuest-Bing,201.0,3,2019-09-17 09:42:36,2019-09-17 10:42:17,37.826996,-122.285851,,,0.0,#4 lane blocked due to accident on I-580 Westbound at Exit 9 I-80 Exit 8A.,,I-580 W,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2019-09-17 09:53:00,67.0,67.0,59.0,30.07,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1403536,A-1403567,MapQuest,201.0,2,2019-01-15 09:57:02,2019-01-15 10:26:46,26.705776,-80.058517,,,0.0,Accident on FL-704 Okeechobee Blvd both ways at Sapodilla Ave.,646.0,Okeechobee Blvd,L,West Palm Beach,Palm Beach,FL,33401-6322,US,US/Eastern,KPBI,2019-01-15 09:53:00,61.0,,60.0,30.19,10.0,NNW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3345254,A-3345417,Bing,,2,2018-03-22 19:19:08,2018-03-23 01:19:08,42.87371,-78.81424,42.86959,-78.81995,0.406,At RT-354/Clinton St/Exit 2 - Accident.,,I-190 S,R,Buffalo,Erie,NY,14206,US,US/Eastern,KBUF,2018-03-22 18:54:00,34.0,25.0,70.0,30.13,10.0,WSW,12.7,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
148290,A-148292,MapQuest,201.0,3,2016-12-30 14:45:21,2016-12-30 15:14:25,33.737194,-84.230675,,,0.01,Accident on I-285 Northbound at Exit 44 GA-260 Glenwood Rd.,,Glenwood Rd,R,Decatur,DeKalb,GA,30035,US,US/Eastern,KPDK,2016-12-30 14:53:00,50.0,,24.0,30.2,10.0,WNW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
112993,A-112995,MapQuest,201.0,2,2016-06-07 20:45:08,2016-06-07 21:30:08,33.687447,-117.873543,,,0.01,Lane blocked on exit ramp due to accident on I-405 Northbound near Exits 9A 9B CA-55.,,I-405 N,R,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,2016-06-07 20:53:00,64.0,,78.0,29.89,10.0,Variable,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2050662,A-2050702,MapQuest,201.0,2,2018-02-01 07:23:28,2018-02-01 07:52:47,33.236095,-87.551941,,,0.0,Accident on US-82 McFarland Blvd both ways at County Hwy-47 Watermelon Rd.,,McFarland Blvd N,R,Tuscaloosa,Tuscaloosa,AL,35406,US,US/Central,KTCL,2018-02-01 07:53:00,52.0,,89.0,30.13,10.0,South,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2953710,A-2953859,Bing,,2,2020-01-09 10:36:00,2020-01-09 11:48:27,34.136738,-117.56687,34.136738,-117.56687,0.0,At Haven Ave/Exit 59 - Accident.,,CA-210 W,R,Rancho Cucamonga,San Bernardino,CA,91737,US,US/Pacific,KONT,2020-01-09 10:35:00,54.0,54.0,72.0,28.95,9.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3456787,A-3456951,Bing,,3,2019-05-10 05:30:29,2019-05-10 06:00:26,25.92544,-80.27185,25.92544,-80.28214,0.639,At SR-847/47th Ave - Accident.,,Palmetto Expy S,R,Opa Locka,Miami-Dade,FL,33054,US,US/Eastern,KOPF,2019-05-10 05:53:00,75.0,75.0,94.0,29.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
3083206,A-3083366,Bing,,2,2019-10-18 19:26:55,2019-10-18 23:26:55,42.18081,-121.82436,42.17448,-121.8334,0.637,At Clover Creek Rd - Accident.,5431.0, Highway 66,L,Klamath Falls,Klamath,OR,97601-9536,US,US/Pacific,KLMT,2019-10-18 19:53:00,45.0,45.0,68.0,25.85,10.0,W,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
1237351,A-1237380,MapQuest,201.0,2,2019-04-16 16:14:50,2019-04-16 17:14:37,36.22913,-86.725151,,,0.0,Accident on Gallatin Pike at Broadmoor Dr.,4599.0,Gallatin Pike,L,Nashville,Davidson,TN,37216-1732,US,US/Central,KBNA,2019-04-16 15:53:00,78.0,78.0,27.0,29.44,10.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2976710,A-2976859,Bing,,2,2020-01-26 09:24:00,2020-01-26 09:56:00,39.195643,-121.30102,39.195643,-121.30102,0.0,At CA-20 - Accident.,,Hammonton Smartville Rd,R,Smartsville,Yuba,CA,95977,US,US/Pacific,KBAB,2020-01-26 09:13:00,55.0,55.0,94.0,30.02,7.0,S,15.0,0.0,Cloudy,False,False,False,True,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
1887413,A-1887452,MapQuest,201.0,2,2018-05-14 16:48:10,2018-05-14 17:18:00,43.00214,-83.749329,,,0.0,Accident on M-21 Corunna Rd at Utley Rd.,,I-75 N,R,Flint,Genesee,MI,48532,US,US/Eastern,KFNT,2018-05-14 16:53:00,75.0,,64.0,29.85,10.0,West,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1183367,A-1183395,MapQuest,201.0,2,2019-05-22 09:28:47,2019-05-22 10:28:33,34.584728,-82.924133,,,0.0,Accident on SC-24 West Oak Hwy at Morris Dr.,11814.0,W Oak Hwy,L,Seneca,Oconee,SC,29678-6320,US,US/Eastern,KCEU,2019-05-22 09:54:00,73.0,73.0,66.0,29.19,10.0,E,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3294624,A-3294784,Bing,,3,2018-07-08 18:51:05,2018-07-09 00:51:05,36.0285,-78.92833,36.01495,-78.86743,3.53,Between NC-157/Guess Rd/Exit 175 and US-70/Exit 178 - Accident. Two lanes blocked.,,US-15 N,R,Durham,Durham,NC,27705,US,US/Eastern,KIGX,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2725165,A-2725217,Bing,,3,2020-05-28 12:58:30,2020-05-28 14:03:28,33.35544,-86.77905,33.35544,-86.77905,0.0,At CR-17/Valleydale Rd/Exit 247 - Accident. Left lane blocked.,,I-65 S,R,Birmingham,Shelby,AL,35244,US,US/Central,KEET,2020-05-28 12:53:00,75.0,75.0,71.0,29.38,10.0,SW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
522630,A-522636,MapQuest,201.0,2,2020-06-03 15:27:54,2020-06-03 15:57:45,35.046741,-81.982941,,,0.0,Accident on SC-9 at Old Furnace Rd.,,Old Furnace Rd,R,Boiling Springs,Spartanburg,SC,29316,US,US/Eastern,KSPA,2020-06-03 15:35:00,88.0,88.0,43.0,29.08,7.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
13040,A-13041,MapQuest,201.0,3,2016-10-21 18:36:39,2016-10-21 19:05:16,38.5536,-121.690643,,,0.01,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 75 Mace Blvd.,,I-80 E,R,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-10-21 18:35:00,73.4,,44.0,29.86,10.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2027008,A-2027048,MapQuest,201.0,3,2018-03-21 07:35:53,2018-03-21 08:05:25,37.993927,-122.300751,,,0.819999992847,Exit ramp from I-80 Westbound to Appian Way shoulder blocked due to accident.,,I-80 W,R,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2018-03-21 07:46:00,54.0,,97.0,29.82,1.5,North,4.6,0.02,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1317599,A-1317629,MapQuest,201.0,3,2019-03-01 08:44:26,2019-03-01 09:29:05,42.352642,-83.091415,,,0.689999997616,Right hand shoulder blocked due to accident on I-94 Eastbound from Exits 213B 214A I-96 to Exit 214 Edsel Ford Fwy.,,Edsel Ford Fwy W,R,Detroit,Wayne,MI,48208,US,US/Eastern,KDET,2019-03-01 08:53:00,19.9,13.4,81.0,30.27,10.0,ENE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1881857,A-1881896,MapQuest,201.0,2,2018-05-10 15:02:03,2018-05-10 16:01:51,30.433151,-91.152588,,,0.0,Accident on Acadian Thruway at Belmont Ave.,,Belmont Ave,R,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,2018-05-10 14:53:00,87.1,,32.0,30.08,10.0,SE,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2772321,A-2772380,Bing,,3,2020-05-17 12:48:41,2020-05-17 13:03:41,41.79945,-87.63111,41.81119,-87.63034,0.812,Between Garfield Blvd/Exit 57B and 47th St/Exit 56B - Accident.,,I-94 W,R,Chicago,Cook,IL,60609,US,US/Central,KMDW,2020-05-17 12:53:00,66.0,66.0,96.0,29.09,7.0,SE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
711977,A-711999,MapQuest,201.0,3,2020-02-13 13:47:48,2020-02-13 15:02:07,40.068768,-74.962906,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 35 PA-63 Woodhaven Rd. No recent updates.,,I-95 N,R,Bensalem,Bucks,PA,19020,US,US/Eastern,KPNE,2020-02-13 13:46:00,46.0,42.0,86.0,29.55,1.0,W,7.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2218471,A-2218511,MapQuest,201.0,3,2017-12-27 17:11:26,2017-12-27 17:41:02,38.861816,-104.820213,,,0.0,Accident on I-25 Bus Nevada Ave Southbound at US-85 Bus Nevada Ave.,2001.0,N Nevada Ave,R,Colorado Springs,El Paso,CO,80907-6914,US,US/Mountain,KAFF,2017-12-27 16:58:00,49.6,,13.0,30.17,10.0,East,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
291194,A-291197,MapQuest,201.0,3,2016-10-15 12:59:37,2016-10-15 13:29:00,30.052557,-95.431961,,,0.01,Left hand shoulder blocked and left lane blocked due to accident on I-45 Southbound at Cypresswood Dr.,,I-45 S,R,Spring,Harris,TX,77373,US,US/Central,KIAH,2016-10-15 12:53:00,86.0,,57.0,30.07,10.0,SSE,6.9,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
1843379,A-1843416,MapQuest,201.0,2,2018-06-22 08:18:38,2018-06-22 08:47:46,42.309475,-87.892433,,,0.0,Accident on IL-43 Waukegan Rd Northbound at IL-137 Buckley Rd.,,W Buckley Rd,R,North Chicago,Lake,IL,60064,US,US/Central,KUGN,2018-06-22 07:55:00,57.9,,97.0,29.79,7.0,NE,6.9,0.12,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2858500,A-2858616,Bing,,3,2020-03-18 15:30:41,2020-03-18 16:35:39,41.95517,-87.95924,41.95517,-87.95924,0.0,At Brookwood St - Accident.,,Sherwood Dr,R,Bensenville,DuPage,IL,60106,US,US/Central,KORD,2020-03-18 15:51:00,43.0,38.0,89.0,29.3,2.0,E,9.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3319721,A-3319884,Bing,,2,2018-05-15 18:50:05,2018-05-16 00:50:05,33.38558,-111.91549,33.3856,-111.90234,0.759,At McClintock Dr/Exit 175 - Accident.,,US-60 E,R,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2018-05-15 18:51:00,91.9,,9.0,29.77,10.0,NW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1985442,A-1985482,MapQuest,241.0,3,2018-02-28 19:31:46,2018-02-28 20:16:04,32.711418,-117.100517,,,0.0,#3 lane blocked and right hand shoulder blocked due to accident on I-805 Northbound at Market St.,,Market St,R,San Diego,San Diego,CA,92102,US,US/Pacific,KSAN,2018-02-28 19:51:00,55.9,,60.0,30.25,10.0,NW,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3156279,A-3156439,Bing,,2,2019-09-14 12:17:00,2019-09-14 13:30:00,40.73928,-111.90424,40.741064,-111.90409,0.124,At 13th/Exit 305C/Exit 305A - Accident.,,I-15 N,R,Salt Lake City,Salt Lake,UT,84115,US,US/Mountain,KSLC,2019-09-14 11:54:00,77.0,77.0,24.0,25.86,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
856461,A-856487,MapQuest,241.0,3,2019-10-31 09:14:06,2019-10-31 09:59:58,35.530857,-97.514786,,,0.0,Center lane blocked due to accident on I-235 Broadway Extension Hwy Northbound at I-44 Exit 127.,,Broadway Ext S,R,Oklahoma City,Oklahoma,OK,73118,US,US/Central,KPWA,2019-10-31 08:53:00,26.0,18.0,71.0,28.99,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1198461,A-1198489,MapQuest,201.0,2,2019-05-30 12:13:32,2019-05-30 14:12:54,31.770969,-106.42556,,,0.0,Accident on US-62 Paisano Dr Eastbound at Chelsea St.,105.0,Chelsea St,L,El Paso,El Paso,TX,79905-2905,US,US/Mountain,KELP,2019-05-30 12:42:00,81.0,81.0,30.0,26.07,10.0,ESE,8.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2495829,A-2495870,Bing,,2,2017-01-17 19:21:43,2017-01-18 01:21:43,32.75649,-96.91837,32.74358,-96.91922,0.893,At TX-180/Davis St/Jefferson Blvd - Accident.,,Loop 12 S,R,Dallas,Dallas,TX,75211,US,US/Central,KRBD,2017-01-17 18:53:00,46.9,,93.0,30.15,10.0,NNW,9.2,0.05,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1741599,A-1741633,MapQuest,201.0,2,2018-08-29 08:01:05,2018-08-29 09:00:40,34.353695,-82.057686,,,0.0,Accident on US-221 at Blakely Rd.,11549.0,Highway 221 S,R,Waterloo,Laurens,SC,29384-3921,US,US/Eastern,KGRD,2018-08-29 07:56:00,73.9,,97.0,30.17,9.0,WSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2768400,A-2768459,Bing,,1,2020-05-15 13:16:23,2020-05-15 13:51:21,41.48797,-81.65167,41.48797,-81.65167,0.0,At OH-87/E 55th St/Woodland Ave - Accident.,5501.0, Woodland Ave,L,Cleveland,Cuyahoga,OH,44104-2736,US,US/Eastern,KBKL,2020-05-15 12:53:00,72.0,72.0,68.0,29.23,5.0,SSW,21.0,0.0,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3340380,A-3340543,Bing,,3,2018-03-11 00:36:33,2018-03-11 07:36:33,38.91182,-94.52449,38.906615,-94.52403,0.36,At Blue Ridge Blvd - Accident.,,I-49 S,R,Kansas City,Jackson,MO,64137,US,US/Central,KLXT,2018-03-11 00:53:00,35.1,26.4,82.0,30.37,10.0,NNW,12.7,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3411252,A-3411416,Bing,,2,2017-10-24 14:02:37,2017-10-24 20:02:37,43.0357,-87.9705,43.03265,-87.96493,0.351,Ramp to Exit 308B - Accident.,,State Highway 341,R,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,2017-10-24 13:45:00,44.6,35.7,81.0,29.57,10.0,West,24.2,,Light Drizzle,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1651609,A-1651642,MapQuest,201.0,3,2018-09-14 14:20:49,2018-09-14 14:50:16,39.778423,-104.896988,,,0.0,Left lane blocked due to accident on I-70 Eastbound at Central Park Blvd.,,I-70 W,R,Denver,Denver,CO,80216,US,US/Mountain,KBJC,2018-09-14 14:52:00,91.4,,7.0,30.09,50.0,East,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3179152,A-3179312,Bing,,4,2019-02-06 03:10:26,2019-02-06 03:39:55,35.2195,-112.47991,35.24942,-112.20934,15.409,Closed between I-40-BL/AZ-89/Exit 146 and I-40-BL/Exit 161 - Road closed due to accident.,,Purple Heart Trail,R,Ash Fork,Yavapai,AZ,86320,US,US/Mountain,KCMR,2019-02-06 03:15:00,24.8,11.9,93.0,29.68,0.2,WSW,16.1,,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
42440,A-42441,MapQuest,201.0,3,2016-06-17 07:59:44,2016-06-17 08:29:44,37.686722,-122.131714,,,0.0,#1 lane blocked due to accident on I-880 Southbound before Lewelling Blvd.,,Lewelling Blvd,R,San Lorenzo,Alameda,CA,94580,US,US/Pacific,KHWD,2016-06-17 07:54:00,63.0,,70.0,30.09,10.0,ESE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
